index,address,latitude,longitude
90,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
91,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
92,성복힐스테이트1차 신호등 앞. ,0.0,0.0
93,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
94,신봉고 정문 2. 빔 4. 현재,0.0,0.0
95,수지한국아파트 105동 주차장,0.0,0.0
96,성복동 주민센터 건너편,0.0,0.0
97,수지샤르망오피스텔 차량진입 입구,0.0,0.0
98,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
99,신봉고 주변 2. 빔 4. 현재,0.0,0.0
100,상현역 1번출구 ,0.0,0.0
101,상현도서관 입구,0.0,0.0
102,상현고등학교 맞은편 마트 앞 십자횡단보도,0.0,0.0
103,"상현고등학교 정문, 주차장 입구",0.0,0.0
104,위반장소 :수지한신아파트 102동 3.4라인 출입구 (수지구 대지로 27),0.0,0.0
105,"광교마을로2, 4307동 앞",0.0,0.0
106,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
107,용인 수지 성복동주민센터 건너편 ,0.0,0.0
108,수지구청 또리커피 사거리 부터 수지도서관까지 쭉~,0.0,0.0
109,수지 성서근린공원(성서중학교 교문옆 공원 진입로),0.0,0.0
110,수지 성서근린공원놀이터,0.0,0.0
111,수지 벽산첼시빌 501동앞 ,0.0,0.0
112,위치사진 첨부,0.0,0.0
113,상현로 30-10 광교상떼빌 파크뷰 4801동 앞,0.0,0.0
114,기흥구 구갈동 551-1 앞도로,0.0,0.0
115,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
116,상현로 30-10 광교상떼빌 파크뷰 4801동 앞,0.0,0.0
117,성복롯데캐슬골드타운 후문앞,0.0,0.0
118,"광교마을로2, 중앙통로 계단 위",0.0,0.0
119,"광교마을로2, 4307동 앞",0.0,0.0
120,성복동 주민센터 횡단보도앞 통행방해되게 중간에 가로막고 세워져있습니다.,0.0,0.0
121,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
122,성복역롯데캐슬골드타운 후문앞,0.0,0.0
123,신봉고 주변 2. 빔 4. 현재,0.0,0.0
124,용인시 수지구 상현로 30-10 광교상떼빌파크뷰 4801동,0.0,0.0
125,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
126,신봉고 사거리 2. 빔 4. 현재,0.0,0.0
127,"광교마을로2, 중앙통로 계단 위",0.0,0.0
128,새빛초등학교 사거리 인도,0.0,0.0
129,새빛초등학교 후문 인도,0.0,0.0
130,성복롯데캐슬골드타운 후문옆 횡단보도,0.0,0.0
131,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
132,성복1로91 신호등 ,0.0,0.0
133,성복동주민센터앞,0.0,0.0
134,신봉고 신봉중 주변 2. 빔 4. 현재,0.0,0.0
135,성복1로91 신호등 앞,0.0,0.0
136,"광교마을로2, 중앙통로 계단 위",0.0,0.0
137,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
138,신봉고 신봉중 앞 2. 빔 알파카 4. 현재,0.0,0.0
139,상현역 우리은행점 앞 인도,0.0,0.0
140,상현역 3번출구,0.0,0.0
141,"광교마을로2, 중앙통로 계단 위",0.0,0.0
142,신봉고 2. 빔 4. 현재,0.0,0.0
143,용인시 처인구 금학로 235번길 8,0.0,0.0
144,"광교마을로2, 7동 입구",0.0,0.0
145,위반장소: 경기 용인시 수지구 신봉1로 161 선율빌딩 주차장,0.0,0.0
146,"광교마을로2, 4307동 앞",0.0,0.0
147,죽전로27번길 14-30 한라프로방스1차 601동 1.2호 앞,0.0,0.0
148,현암로125번길11 새터마을죽전힐스테이트 정문 옆,0.0,0.0
149,"광교마을로2, 중앙통로 ",0.0,0.0
150,구갈동 한성1차아파트 101동 1-2라인쪽,0.0,0.0
151,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
152,호수마을주공3단지 1306동 옆 놀이터,0.0,0.0
153,용인시 처인구 금학로241번길 에버원룸앞,0.0,0.0
154,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
155,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
156,"수지구 죽전로27번길 14-30 한라프로방스1차 정문근처,",0.0,0.0
157,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
158,성복1로91 ,0.0,0.0
159,"수지한신아파트 103동 5,6호라인",0.0,0.0
160,상현동 82-1 포은대로 아래,0.0,0.0
161,상현동 82-1 포은대로 아래,0.0,0.0
162,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
163,동백은성사 삼거리,0.0,0.0
164,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
165,동백은성사 삼거리,0.0,0.0
166,위반장소: 용인시 수지구 상현동 만현로 110 B동 앞,0.0,0.0
167,수지구 죽전로27번길 14-30,37.3249481,127.1117525
168,용인신촌초등학교 신호등 맞은편,0.0,0.0
169,진산마을5차래미안 501동 옆길,0.0,0.0
170,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
171,"광교마을로2, 중앙통로 계단 위",0.0,0.0
172,동백은성사 삼거리,0.0,0.0
173,성복동 심곡로 87,0.0,0.0
174,성복역 롯데캐슬골드타운 후문쪽 쪽문횡단보도 앞,0.0,0.0
175,상현로 30-10광교상떼빌 파크뷰 4803동 앞,0.0,0.0
176,성복역 롯데캐슬골드타운 후문 우측 횡단보도 옆,0.0,0.0
177,성복역 롯데캐슬골드타운 후문 우측 횡단보도 옆,0.0,0.0
178,"신봉고, 중 근처 2. 빔 4. 현재",0.0,0.0
179,상현역 3번출구 앞 버스정류장,0.0,0.0
180,타마시헤어 상현역점 앞 인도,0.0,0.0
181,장호덕만두 보정점 앞. ,0.0,0.0
182,장호덕만두 보정점 앞,0.0,0.0
183,꽃메마을 중앙공원 맞은편 ,0.0,0.0
184,꽃메마을 프로방스 버스정류장 앞,0.0,0.0
185,용인신촌초등학교 정문 신호등 앞,0.0,0.0
186,죽전로27번길 14-30 한라프로방스 정문,0.0,0.0
187,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
188,신봉중고 사거리  2. 알파카 4. 현재,0.0,0.0
189,신봉중 앞 2. 빔 4. 현재,0.0,0.0
190,용인시 처인구 김량장동 345-13 윤영미헤어 앞,0.0,0.0
191,용인시 수지구 신봉주차장 내,0.0,0.0
192,수지구 진산마을 래미안5차 520동 옆 인도,0.0,0.0
193,신봉고 후문 2. 빔 4. 현재,0.0,0.0
194,"성복동 엘지빌리지 2차 정문앞 , 정문 버스정류장",0.0,0.0
195,위반장소: 수지구 만현로110 앞 인도,0.0,0.0
196,"동백중앙로283,우리은행앞",0.0,0.0
197,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
198,동백 은성사 삼거리,0.0,0.0
199,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
200,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
201,위반장소 경기 용인시 수지구 풍덕천로129번길 13 ,0.0,0.0
202,"수지한신아파트 102동 7,8라인 공동현관 입구쪽",0.0,0.0
203,"수지한신아파트 103동 1,2라인 공동현관 입구쪽",0.0,0.0
204,죽전로27번길 14-30 한라프로방스1차 정문앞,0.0,0.0
205,성복역 롯데몰 사거리 신호등,0.0,0.0
206,성복역 사거리 신호등 앞. 빌리엔젤 매장앞,0.0,0.0
207,"성복역 엘리베이터 2호기 (빌리엔젤 맞은편, 버거킹앞) ",0.0,0.0
208,성복역 5번출구앞 ,0.0,0.0
209,성복역 5번출구앞 ,0.0,0.0
210,광교경남아너스빌 정문 상가 앞,0.0,0.0
211,경기도 용인시 수지구 성복2로 86,37.315838,127.0727261
212,"용인시 수지구 대지로 27 수지한신아파트 103동 5,6호라인",0.0,0.0
213,동백 은성사 삼거리,0.0,0.0
214,동백 은성사 삼거리,0.0,0.0
215,위반장소. ,0.0,0.0
216,마북동 삼성래미안1차 버스정류장 앞 인도,0.0,0.0
217,연원마을 벽산블루밍아파트 이마트24 편의점앞.,0.0,0.0
218,신봉고 앞 2. 빔 4,0.0,0.0
219,성서근린공원 놀이터,0.0,0.0
220,"수지구 대지로 27 수지한신아파트 103동 5,6호라인 옆 관리동 ",0.0,0.0
221,상현고 정문 ~ 상현도서관 인도,0.0,0.0
222,수지꼬마김밥 상가 앞 인도,0.0,0.0
223,수지구청역 3번출구,0.0,0.0
224,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
225,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
226,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
227,성서근린공원 놀이터,0.0,0.0
228,신봉중고 사거리? 신봉고 정문 후문 2. 빔 알파카 4. 현재,0.0,0.0
229,효자초 후문쪽,0.0,0.0
230,광교상떼빌 파크뷰 4801동 사이 통로,0.0,0.0
231,성복 자이1차 후문,0.0,0.0
232,신봉중 도로 맞은편 2. 빔 3,0.0,0.0
233,신봉중고사거리 2. 알파카,0.0,0.0
234,진산마을 5차래미안 아파트 505동 옆 공원,0.0,0.0
235,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
236,죽전로27번길 14-30,37.3219571,127.1110709
237,위반장소,0.0,0.0
238,광교경남아너스빌 정문 상가 주차장 ,0.0,0.0
239,은성사 석성교 방면 도로 인도,0.0,0.0
240,진산마을 5차 삼성래미안아파트 506동 옆공원 ,0.0,0.0
241,위반장소: 죽전사거리 횡단보도,0.0,0.0
242,위반장소: 죽전사거리 횡단보도,0.0,0.0
243,위반장소: 죽전사거리 횡단보도,0.0,0.0
244,위반장소: 죽전패션타운 로가티스앞 횡단보도,0.0,0.0
245,위반장소: 동성1차아파트 정류장 옆(바로 앞에 횡단보도도 있음),0.0,0.0
246,위반장소: 죽전성당앞사거리 횡단보도(죽전버거킹 앞),0.0,0.0
247,위반장소: 상현동 만현프라자 주차장앞,0.0,0.0
248,진산마을5차 삼성래미안아파트,0.0,0.0
249,광교2동성당 앞 인도,0.0,0.0
250,광교경남아너스빌 7동 1층 현관 앞,0.0,0.0
251,진산마을5차 삼성래미안아파트,0.0,0.0
252,삼성래미안5차 26동옆 산책로,0.0,0.0
253,장소 구갈레스페아 근처 산책로(사진참고),0.0,0.0
254,구갈레스피아 근처,0.0,0.0
255,진산마을 삼성래미안 5차 526동 ,0.0,0.0
256,진산마을 삼성래미안 5차 526동 인도,0.0,0.0
257,진산마을 삼성래미안 5차 526동 앞,0.0,0.0
258,풍덕천동 1공영주차장 앞 ,0.0,0.0
259,상현역 파리바게뜨 앞 신호등,0.0,0.0
260,상현역 엘리베이터 2호기 kt플라자 앞 인도,0.0,0.0
261,상현역 엘리베이터 2호기 kt플라자 앞 인도,0.0,0.0
262,죽전동 현대홈타운4차3단지 후문 ,0.0,0.0
263,수지구청 동산만두 건너편 ,0.0,0.0
264,"기흥구 마북동 524-24, GS프레시 용인마북점 맞은편 사거리 횡단보도 앞",0.0,0.0
265,성서근린공원,0.0,0.0
266,"풍덕고 정문 근처, 육교 위",0.0,0.0
267,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
268,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
269,경기 용인시 기흥구 동백2로 88,37.2687093,127.1574487
270,동백2로 아펠바움앞 도로,0.0,0.0
271,새빛초등학교 사거리 횡단보도 ,0.0,0.0
272,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
273,경기 용인시 기흥구 동백2로 88,37.2687093,127.1574487
274,위반장소 : 기흥로38번길 6(lh빌과 세종그랑시아 2단지 사이),0.0,0.0
275,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
276,용인시 기흥구 구갈동 한성1차 103동 9-10라인 104동1-2라인도로길,0.0,0.0
277,정평중학교 앞 인도,0.0,0.0
278,경기 용인시 수지구 풍덕천동 240-3,37.329422699999995,127.0936838870521
279,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
280,경기 용인시 기흥구 동백2로 88,37.2687093,127.1574487
281,경기 용인시 기흥구 중동 938 나래공원 입구 양쪽,0.0,0.0
282,경기 용인시 기흥구 동백4로 72 동백역 한라비발디,0.0,0.0
283,경기 용인시 기흥구 동백2로 52-1 아펠바움 1단지 입구,0.0,0.0
284,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
285,경기 용인시 기흥구 동백2로 88,37.2687093,127.1574487
286,전내교차로에서 동백방향 고가 진입도로,0.0,0.0
287,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
288,경기 용인시 기흥구 동백3로 60번길 23-30 대로변,0.0,0.0
289,"용인시 수지구 대지로 27 수지한신아파트 103동 5,6호라인 지하주차장 들어가는쪽",0.0,0.0
290,경기 용인시 기흥구 동백2로 88,37.2687093,127.1574487
291,경기 용인시 기흥구 동백2로 88,37.2687093,127.1574487
292,진산마을 삼성래미안 5차 504동 옆,0.0,0.0
293,진산마을 삼성래미안 5차 505동 옆        산책로 ,0.0,0.0
294,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
295,경기 용인시 기흥구 동백3로 60번길 23-30 대로볌,0.0,0.0
296,기흥구 동백2로 아펠바움 2차 입구 ,0.0,0.0
297,기흥구 동백2로 아펠바움3차 입구쪽 모서리 횡단보도,0.0,0.0
298,기흥구 동백2로 석성초등학교 횡단보도앞,0.0,0.0
299,"용인시 수지구 대지로 27 수지한신아파트 102동 7,8호라인쪽",0.0,0.0
300,용인신촌초등학교 정문,0.0,0.0
301,초당고등학교 정문 근처,0.0,0.0
302,초당역 근처 세븐일레븐 방면,0.0,0.0
303,용인연세병원 앞(어정역 근처),0.0,0.0
304,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
305,기흥구 동백2로 94-3 은성사 대각선 맞은 편 도로,0.0,0.0
306,이편한세상 오피스텔 상가 맞은편,0.0,0.0
307,진산마을삼성래미안5차,0.0,0.0
308,기흥구 동백2로 94-3 은성사에서 카운티스 사이,0.0,0.0
309,기흥구 중동 성산마을 카운티스 정문앞 횡딘보도,0.0,0.0
310,진산마을 삼성래미안 5차 501동 옆 산책길,0.0,0.0
311,동백 성산마을 카운티스 103동 앞 도로,0.0,0.0
312,"광교마을로2 , 중앙통로 계단 위",0.0,0.0
313,처인구 삼가동 두산위브 2단지 후문,0.0,0.0
314,구갈돈 551-1 도로,0.0,0.0
315,파리바게트 수지상록점 앞 횡단보도,0.0,0.0
316,시립신봉어린이집 앞,0.0,0.0
317,상현2동  쌍용3차삼 거리,0.0,0.0
318,상현2동 쌍용3차  파크뷰 내,0.0,0.0
319,수지구청역 3번출구앞,0.0,0.0
320,수지구상현2동 쌍용3차단지내~,0.0,0.0
321,위반장소 유방동무료공영노외주차장,0.0,0.0
322,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
323,동백2로 성산마을카운티스 정문앞 횡단보도,0.0,0.0
324,진삼마을 삼성 래미안 5차 501동 앞,0.0,0.0
325,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
326,진삼마을 삼성 래미안 5차 501동 옆,0.0,0.0
327,동백2로 71로 교차로,0.0,0.0
328,정평중앞 (정평중사거리),0.0,0.0
329,광교경남아너스빌 6동 앞,0.0,0.0
330,광교경남아너스빌 7동 앞,0.0,0.0
331,"수지구 대지로 27 수지한신아파트 103동 5,6호라인",0.0,0.0
332,경기 용인시 수지구 성복2로 86,37.315838,127.0727261
333,동백 도서관 앞,0.0,0.0
334,LG빌리지6차 608동 12라인 통행로 중앙,0.0,0.0
335,진산마을삼성래미안5차,0.0,0.0
336,용인시 수지구 대지로 27 103동 5라인 지하주차장 입구쭉,0.0,0.0
337,동백 성산카운티스 103동 앞 인도,0.0,0.0
338,용인시 수지구 대지로 27 103동 5라인 지상주차장 가운데,0.0,0.0
339,광교 경남아너스빌 7동 앞,0.0,0.0
340,진산마을삼성래미안5차 ,0.0,0.0
341,상우빌라,34.716150999999996,126.81431175
342,위반장소 상현동 동일스위트아파트 입구,0.0,0.0
343,어정역,37.2749161,127.1440542
344,용인시 수지구 삼성래미안5차 511동앞 자전거보관대,0.0,0.0
345,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
346,신봉고 신봉중 주변 2. 알파카 빔 4. 현재,0.0,0.0
347,처인구 삼가초등학교 승하차 존,0.0,0.0
348,성복동 721  롯데캐슬 정문앞 ,0.0,0.0
349,성복동 790 ,0.0,0.0
350,성복동 790 ,0.0,0.0
351,상현동 82-3,37.30318,127.07704
352,상현동 82-1  고가도로 아래 (상습!!!!!),0.0,0.0
353,상현동 82-1,37.30318,127.07704
354,상현동 80  롯데몰 가는 행단보도 (상습!!!!!!),0.0,0.0
355,상현동 80  롯데몰 가는 행단보도 (상습!!!!!!),0.0,0.0
356,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
357,수지구 삼성래미안5차 503동옆 산책로,0.0,0.0
358,동백성산카윤티스 101동 도로  인도,0.0,0.0
359,광교경남아너스빌 7동 앞,0.0,0.0
360,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
361,용인시처인구 역북동 428-12 번지앞 인도,0.0,0.0
362,수지도서관입구사거리 부부치과 앞,0.0,0.0
363,광교경남아너스빌 7동 앞,0.0,0.0
364,새빛초등학교 사거리 횡단보도 ,0.0,0.0
365,수지구청 3번출구,0.0,0.0
366,탄천상로7(인현마을 현대7차),0.0,0.0
367,"수지구 대지로 27 한신아파트 103동 5,6호라인 지하주차장 들어가는쪽",0.0,0.0
368,마북로59번길9 ,0.0,0.0
369,동백역 정류장,0.0,0.0
370,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
371,상현역 1번출구 ,0.0,0.0
372,국민은행 상현역지점 앞 인도 한가운데,0.0,0.0
373,베스킨라빈스 상현역점,0.0,0.0
374,맘스터치 상현역점 앞,0.0,0.0
375,동백역 버스 정류장 근처,0.0,0.0
376,알파문구 맞은편 인도 ,0.0,0.0
377,어정역 맞은편,0.0,0.0
378,수지구 진산마을 5차 삼성래미안 521동 5/6라인,0.0,0.0
379,마북동 491-01,37.3003279,127.1170325
380,기흥구 중동 동백2로 88 맞은편 도로,0.0,0.0
381,기흥구 중동 동백2로 석성초등학교 정문앞,0.0,0.0
382,기흥구 중동 동백2로 37 대원칸타빌,0.0,0.0
383,기흥구 중동 동백2로 32번길 동원베네스트 동연재 입구 진입로,0.0,0.0
384,동천동 써니벨리 정문 ,0.0,0.0
385,경기 용인시 처인구 금령로13번길 12 | 김량장동 314-7,0.0,0.0
386,성복역 노브랜드버거 앞 인도,0.0,0.0
387,손곡로82  써니벨리아파트 정문 / 2. 빔 / 4. 6/16 10:50,0.0,0.0
388,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
389,태영1차야파트 102동 12라인 앞,0.0,0.0
390,성복제일교회 앞 횡단보도,0.0,0.0
391,파리바게뜨 상현역점 근처 인도,0.0,0.0
392,"광교마을로2, 중앙통로 계단 근처",0.0,0.0
393,"광교마을로2, 7동",0.0,0.0
394,수지구 진산마을 5차 삼성래미안 506동 옆 산책로,0.0,0.0
395,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
396,기흥구 중동 동백2로 은성사~카운티스 입구 사이,0.0,0.0
397,동백 은성사 삼거리 횡단보도,0.0,0.0
398,동백2로 71번길 삼거리 사이 주택 인도(분전함 동백60앞),0.0,0.0
399,동백2로 71번길 삼거리 아펠바움 앞 인도,0.0,0.0
400,기흥구 중동 동백2로 석성초 입구 횡단보도 앞,0.0,0.0
401,경기도 용인시 수지구 엘지빌리지 앞 횡단보도,0.0,0.0
402,경기도 용인시 수지구 엘지빌리지 앞 횡단보도,0.0,0.0
403,기흥구 중동 은성사~카운티스 사이,0.0,0.0
404,경기도 용인시 수지구 별다올근린공원 내 보도,0.0,0.0
405,기흥구 중동 동백 아펠바움2차 입구 맞은편 횡단보도 앞 인도,0.0,0.0
406,기흥구 중동 석성초 모서리쪽 횡단보도,0.0,0.0
407,상현3동 거북이어린이공원,0.0,0.0
408,오유미당 상현역점(다이소건물),0.0,0.0
409,기흥구 중동 석성초 엘로우 카펫 횡단보도(아펠바움 1단지 입구 맞은 편),0.0,0.0
410,기흥구 중동 동백2로 은성사~카운티스 정문 사이 도로,0.0,0.0
411,CU구갈세종점 앞 적색보도 위,0.0,0.0
412,성복롯데캐슬골드타운 후문 우측 쪽문앞 어린이보호구역 횡단보도 옆,0.0,0.0
413,어정풍림아파트 정류장 근처,0.0,0.0
414,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
415,수지 롯데몰 맞은편 성복천 입구,0.0,0.0
416,성복역 1번출구 근처 성복천 입구,0.0,0.0
417,수지 이편한세상 오피스텔 앞 인도,0.0,0.0
418,경기 용인시 수지구 성복2로 86,37.3193638,127.050802
419,동천동 현대홈타운2차삼거리 씨유편의점앞,0.0,0.0
420,"용인시 수지구 대지로 27 한신아파트 103동 5,6호라인.지하주차장 들어가는쪽",0.0,0.0
421,CU구갈세종점 앞 적색보도 위,0.0,0.0
422,기흥구 중동 동백2로 석성초 횡단보도 엘로카펫 옆,0.0,0.0
423,기흥구 중동 동백2로 한라비발디입구 삼거리(동백2로~동백4로 교차점),0.0,0.0
424,성복롯데캐슬골드타운 후문 우측 쪽문앞 어린이보호구역 횡단보도 옆,0.0,0.0
425,진산마을삼성래미안5차 506동 산책로,0.0,0.0
426,"용인시 수지구 대지로 27 한신아파트 관리동 근처(*103동 5,6호라인 )",0.0,0.0
427,기흥구 중동 동백2로 석성초 엘로카펫 횡단보도 앞,0.0,0.0
428,기흥구 중동 동백2로 한라비발디입구 삼거리(동백2로~동백4로 교차점),0.0,0.0
429,성복롯데캐슬골드타운 후문 좌측 쪽문앞 어린이보호구역 횡단보도,0.0,0.0
430,"상현역 사거리 횡단보도(상현중, 하천길)",0.0,0.0
431,동천동 954-9 광교빌리지 입구,0.0,0.0
432,"성복2로 86, LG빌리지1차 아파트",0.0,0.0
433,"성복2로 86, LG빌리지1차 아파트",0.0,0.0
434,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
435,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
436,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
437,어정역 앞 횡단보도 가기 전(기흥구 상하동 487-7),0.0,0.0
438,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
439,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
440,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
441,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
442,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
443,"성복2로 86, LG빌리지 1차 아파트",0.0,0.0
